label,text
1,"This is a great pair of headphones, especially for the price. If I have one complaint its that the chord is too long, other than that no complaints so far."
1,Solid quality at a very low price.
1,They're not comfortable
1,"So far very happy with the product, did arrive two days before schedule and in perfect condition. The performance to this point is the expected, very easy to pair with my IPhone, the sound quality can be better but is very good for running and also keep aware of the surroundings."
1,"Sound quality is great. Might not be the best, but these are good quality headphones.<br /><br />Also, the customer service was amazing. I was happy with how they handled my issue."
1,"I have really small ears and these earbuds actually fit. Took off one star because when I run or do a lot of jumping, usually one side will start to fall out but it fits way better than any other Bluetooth earbuds I’ve had and the price is good!"
1,I really like my headphones.  Easy to use.  I just like them.
1,These are awesome for the price! Highly recommend
0,I enjoyed these head phones for just about two months when the power button remained in the &#34;pressed&#34; position and now the device continuously malfunctions. I hope the seller will come through and offer me a replacement. I will revise this post once I hear back from seller.
1,"You cannot beat these buds for the price.  Great sound, louder than most blue tooth earbuds.  They also come with a great little case for storage.  The micro USB/Lightning cable that comes with it was a nice surprise as well."
1,"Just got these new headphones and like them alot!  They are very reasonably priced and have a good sound.  The carrying case is also very nice!  I love the fact that it comes with extra earbuds which I actually needed to use.  And the ""extra's"" they give you (magnetic phone mount and card holder) are a very nice bonus.  The only issue I had was trying to change the ear buds (hahaha) but I got it figured out.  :-)<br /><br />Nice job!!!"
